ctoi_alias,pl_pnum,tfopwg_disp,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
83053699.01,1,0,2.335558,60.159078,0.806,-4.529,2459876.382409,3.3378852,3.261,5564.0,19.0038,1878.15,1834.0,12.9214,1083.39,6274.0,3.86,2.15
395773226.01,1,0,34.119911,76.253181,8.866,-49.591,2459008.270987,3.8471662,2.214,1770.0,7.48475,173.747,1011.0,11.7899,329.268,5115.0,3.91,1.69
379629854.01,1,0,34.293884,70.39598,13.076,-7.418,2459008.075403,2.8278059,2.174,650.0,4.22619,885.332,1519.0,10.702,311.774,6603.0,4.16,1.62
259701242.01,1,0,74.466453,-53.817948,25.215,-14.105,2459139.77292,2.48548,2.621,160.0,1.28248,1105.11,1606.0,8.235,64.4827,5928.0,4.48,0.96
352682207.01,1,1,20.21482,66.072201,38.616,-20.377,2459720.20187,5.4146235,2.9417261,4983.0756289,6.6139476,126.2342489,872.0,11.5163,177.504,4888.0,4.45,0.880213
352682207.02,2,1,20.21482,66.072201,38.616,-20.377,2459721.424279,14.7091662,3.6278152,5047.9326311,6.5471787,33.3030602,612.6899904,11.5163,177.504,4888.0,4.45,0.880213
284305328.01,1,0,9.170845,65.937486,-2.717,-2.005,2459883.460104,2.2963814,2.649,7950.0,20.9239,5163.1,2361.0,12.6967,554.728,6620.0,4.04,1.87
120896927.01,1,1,36.867885,-27.636117,-73.59,-211.614,2459139.126535,4.7559737,2.5469696,398.6310113,1.725417,161.7314334,909.5327855,8.3157,44.8155,5175.2,4.37657,0.841842
120896927.02,2,1,36.867885,-27.636117,-73.59,-211.614,2459118.955569,17.1807214,2.1004813,680.1385904,2.1954034,29.1782002,592.7674866,8.3157,44.8155,5175.2,4.37657,0.841842
257567854.01,1,1,52.818037,-23.819792,1.771,-26.516,2458411.901592,3.532822,3.44312,11283.619423,13.474905,837.7033716,1372.1206975,11.185,317.652,6153.0,4.34152,1.25
387603144.01,1,0,313.098531,66.599315,-6.345,-28.165,2459007.401949,2.4567112,1.716,530.0,3.05136,614.383,1387.0,11.0498,296.012,6223.0,4.39,1.16
367913453.01,1,0,355.51293,76.918784,10.359,3.955,2459008.757118,2.7761628,2.139,1340.0,6.58454,538.633,1342.0,12.3618,644.55,5778.0,3.92,1.84
367287018.01,1,0,342.552349,75.860399,3.052,-3.596,2459740.358181,4.7257129,2.701,1740.0,10.5468,350.147,1205.0,11.3896,653.395,6139.0,3.71,2.48
166833457.01,1,1,58.429011,-34.328272,33.627,-12.405,2459168.63923,2.9626402,1.9096724,27118.3262165,12.65489,269.8828476,1033.7453536,12.3943,281.742,5473.0,4.60845,0.718635
307956396.01,1,0,256.664332,63.778535,-17.339,13.465,2459001.28404,4.1508803,2.256,12290.0,8.31799,70.6022,807.0,13.2653,268.508,4460.0,4.56,0.73
279605855.01,1,0,346.577907,71.21333,-4.948,2.178,2459007.051404,1.972401,2.435,7460.0,14.7348,2239.66,1916.0,13.1947,974.435,6184.0,4.1,1.6
236775063.01,1,0,282.663177,55.801405,-13.82,-19.819,2459008.383184,0.7409429,1.084,2460.0,4.58442,1523.27,1740.0,13.0109,427.299,5406.0,4.53,0.87
162577466.01,1,0,243.935867,48.325503,-12.953,15.384,2459666.709157,3.6772391,4.2517064,13763.2116365,13.2496189,567.6066573,1244.8918384,13.1815,679.411,5801.0,4.36,1.11792
159334269.01,1,0,233.694873,79.449837,1.98,7.924,2459008.761746,1.1578392,1.363,9660.0,11.2362,2519.45,1973.0,13.3675,915.093,6409.0,4.4,1.18
176778112.01,1,0,47.82774,-35.628068,-46.296,-1.595,2459169.52007,1.33679,1.488,700.0,2.70732,1038.31,1581.0,9.6114,109.991,5600.0,4.43748,0.98
399444057.01,1,0,26.687843,63.612237,-2.054,-4.869,2459008.356209,2.0714803,3.108,1660.0,9.7546,4440.11,2274.0,11.6433,732.131,7047.0,3.85,2.46
310002617.01,1,1,217.925779,83.372706,-16.728,10.376,2459765.673618,3.1774814,2.824,14190.0,13.9016,625.157,1393.0,11.2961,301.676,6071.0,4.39,1.12
167754523.01,1,0,104.181674,-60.687954,3.117,-224.185,2459193.22371,6.7992776,1.58,210.0,1.09621,30.7937,656.0,9.1536,53.3027,4913.8,4.54,0.73
289316336.01,1,0,277.979234,39.669309,0.669,-17.995,2459033.693724,3.0038696,3.24,760.0,3.44576,1394.39,1702.0,11.2834,337.362,6171.0,4.35,1.2
206466531.01,1,0,56.815012,-52.985207,-26.194,-12.788,2459139.77204,1.42744,1.973,450.0,7.86301,28512.6,3620.0,10.0081,223.145,6000.2,4.36,1.33
237235093.01,1,0,297.484569,73.086464,9.247,-9.643,2459034.03138,2.6834113,1.146,760.0,2.33576,168.322,1003.0,11.812,185.25,5221.0,4.62,0.76
100990000.01,1,1,54.819538,-42.763028,-51.664,-110.627,2458386.189174,9.5730706,3.7949677,370.8091141,2.3053058,186.024825,941.9166541,7.757,62.7792,6101.0,4.38774,1.11672
100990000.02,2,1,54.819538,-42.763028,-51.664,-110.627,2458385.72367,4.040413,3.5274466,143.394396,1.5473747,587.586178,1255.7050544,7.757,62.7792,6101.0,4.38774,1.11672
230075120.01,1,0,244.441282,69.447713,-3.663,10.34,2459663.9541,0.7676706,1.057,340.0,2.98877,2825.39,2031.0,11.1315,417.852,6377.0,4.17,1.53
141616639.01,1,0,108.818021,81.220983,2.306,-107.544,2459032.680649,3.2428744,2.417,1470.0,2.3171,113.659,909.0,12.3454,107.33,4016.0,4.72,0.58
141488193.01,1,1,105.404552,72.41493,3.353,-3.195,2459031.931632,56.4043748,4.069,9060.0,12.5447,0.909373,272.0,11.0383,319.632,6433.0,4.36,1.25
170634116.01,1,1,66.370902,-30.600436,-0.369,2.623,2459174.669346,3.6623918,3.7669692,12253.6582523,17.2805567,1645.9886958,1624.5252338,9.6757,246.69,6600.0,4.20892,1.48532
71396541.01,1,0,116.069722,68.826258,10.168,14.425,2459031.311744,6.269716,3.696,1240.0,3.86288,154.408,982.0,10.7386,148.525,4812.0,4.26,1.08
420803693.01,1,0,70.506153,79.987529,-36.416,-3.64,2459033.325227,0.9135968,1.247,540.0,2.17077,2079.14,1881.0,11.2063,228.59,5987.0,4.58,0.89
288471040.01,1,0,271.493129,78.049292,1.263,28.005,2459766.355421,2.5139764,2.36,560.0,4.90303,1043.42,1583.0,10.5893,421.5,6150.0,3.9,2.05
417646390.01,1,1,77.612879,70.391079,19.859,-2.936,2459762.195685,3.8016217,3.223,8310.0,13.6371,672.585,1418.0,10.8557,334.993,6244.0,4.19,1.47
257060897.01,1,1,227.532153,72.710313,13.268,-7.813,2459660.607824,3.660032,4.7853014,7749.7203265,17.5565568,1804.5548719,1662.3109767,11.2633,505.703,5988.0,3.93,1.88626
408729765.01,1,0,24.670602,80.433347,-9.382,2.243,2459026.64911,4.6200781,2.149,3480.0,7.04607,216.021,1068.0,12.9551,610.592,5999.0,4.36,1.16
325680697.01,1,0,36.853585,-12.03893,48.163,3.015,2459168.84301,1.82488,1.757,2950.0,24.8366,3161.32,2088.0,9.15779,115.124,5773.74,3.51,1.23
371711170.01,1,0,70.100556,81.077272,10.058,-4.504,2459015.247898,9.8482192,4.24,1670.0,13.8742,206.691,1056.0,12.1158,1283.53,6126.0,3.46,3.31
279947414.01,1,1,39.429743,80.267384,11.766,-13.413,2459767.636557,4.0664446,1.712,19740.0,12.1827,89.3911,856.0,11.5241,205.387,5421.0,4.54,0.86
137157546.01,1,0,30.021663,77.369001,-3.332,-5.546,2459721.117312,3.6841446,2.967,2260.0,3.74263,286.262,1145.0,12.0672,204.639,4939.0,4.55,0.79
152476657.01,1,1,62.616081,-45.898243,2.379,-6.511,2459166.483051,3.6112621,3.5377447,5684.0944144,13.6137403,1818.5488883,1665.5243818,10.5831,381.174,6450.0,4.03776,1.68443
470171739.01,1,1,335.39347,82.216079,16.33,8.273,2460452.837662,4.6174254,4.5173138,9412.560054,16.6632337,1212.0072219,1504.8598368,11.1477,423.84,6411.0,4.1,1.67219
467331291.01,1,1,325.636227,77.734384,31.487,27.596,2459913.520622,3.3207642,2.487,940.0,3.02356,586.762,1371.0,11.2473,240.737,6142.0,4.55,0.95
461538935.01,1,0,345.981898,85.443022,15.327,-5.791,2459767.361077,5.289835,3.179,2330.0,7.64474,2582.58,1986.0,11.5576,348.692,6655.0,4.5,1.11
49899799.01,1,0,48.854393,-2.175314,29.757,-6.859,2459163.41477,7.0114,4.8,8970.0,18.1417,753.673,1459.0,8.28222,131.962,6084.8,4.01,1.82
377165123.01,1,0,285.797008,57.388177,13.523,14.124,2459845.365372,14.793901,3.171,8150.0,8.42756,19.3352,584.0,12.9474,359.643,5095.0,4.52,0.84
339733013.01,1,0,110.851802,-58.696738,-32.194,6.38,2458328.37843,5.62162,2.675,580.083,3.35879,334.683,1191.0,10.0793,186.807,5834.2,4.24,1.27
289988797.01,1,0,192.13314,-13.65338,-64.101,-23.867,2459576.857352,2.2042212,1.011,4250.0,9.78883,97.961,876.0,10.0415,197.507,5702.0,4.14,1.42
178284730.01,1,1,60.385539,-20.450999,-18.665,20.276,2459146.100495,2.2359865,1.5254332,19058.0137423,13.4367443,491.325955,1200.7764901,10.3074,117.598,5260.0,4.51363,0.844379
394357918.01,1,1,43.828475,-79.414704,79.049,165.735,2458326.789691,4.9019938,1.3243804,10774.951206,2.5554145,5.0534848,382.3996541,14.2612,69.3649,3147.0,5.04654,0.240807
424747720.01,1,0,290.672257,-51.426409,-8.162,-37.911,2458655.604161,10.2813284,2.4414916,37333.9631684,11.8759119,10.9982809,464.4628168,13.0123,148.134,3919.0,4.63413,0.593317
408159788.01,1,0,78.447702,7.055842,43.091,-51.312,2459199.050071,2.300698,3.451,780.0,4.87824,17366.7,3198.0,10.6152,145.407,5747.3,4.57,0.85
95057860.01,1,1,90.474724,-13.461371,11.721,6.204,2458485.286309,3.5809733,2.18,36850.0,12.0428,40.4443,702.0,13.5011,189.011,3790.0,4.64,0.61
37242226.01,1,0,98.313616,-4.1063,-2.766,1.328,2458488.379945,1.0681394,2.082,7290.0,19.5184,7148.75,2561.0,13.3581,1719.42,7248.0,3.95,2.23
94986319.01,1,1,81.853282,-14.27674,-35.687,50.45,2459195.308114,16.067522,2.6182382,2929.6501469,4.7909617,36.1060604,625.1939631,9.2711,74.7969,5718.0,4.35658,0.860124
94986319.02,2,1,81.853282,-14.27674,-35.687,50.45,2458441.280669,5.1976858,1.8810737,437.4376044,1.9257346,162.5917886,910.7399798,9.2711,74.7969,5718.0,4.35658,0.860124
32408928.01,1,0,117.475892,-10.381904,-4.925,1.018,2459252.322453,1.0435229,1.476,4970.0,9.09391,2148.73,1896.0,12.6825,656.326,6259.0,4.34,1.23
108939482.01,1,0,112.729853,-28.684266,-6.705,3.376,2459963.592775,1.1870337,2.7329029,8164.5762553,10.6747149,3443.5604618,1953.7620867,13.5295,927.754,6325.0,4.41,1.15885
114103136.01,1,0,113.982909,-30.748181,-9.684,7.815,2458515.145173,1.1471548,1.403,2670.0,3.90118,249.626,1107.0,16.0657,695.78,3901.0,4.47,0.75
318054782.01,1,0,110.868087,3.134948,-3.72,-4.636,2459226.922752,0.8335712,1.509,3340.0,12.5164,3359.53,2120.0,12.9913,1246.21,6158.0,3.87,2.09
43647325.01,1,1,76.081891,-6.22978,20.664,10.822,2459176.768453,3.1615697,3.1425792,17482.2328085,14.8619546,758.1026175,1338.2946709,10.4408,202.218,6072.0,4.41,1.0977401
126357909.01,1,0,115.809569,-26.239291,-17.136,8.553,2458513.957617,1.2247985,1.645,7640.0,8.32531,1294.24,1670.0,13.5184,591.382,5699.0,4.55,0.89
113295476.01,1,0,113.266602,-30.104096,-5.172,9.271,2458514.824342,1.820443,2.643,7330.0,16.6319,2155.48,1898.0,13.5689,1469.53,6079.0,3.92,1.94
157528286.01,1,0,106.633113,-38.054496,-1.926,4.019,2459251.03979,1.6562803,0.929,5610.0,9.54495,291.778,1151.0,13.0556,706.679,6044.0,4.29,1.25
117979694.01,1,0,71.921274,-17.745004,-13.762,19.567,2459199.447226,1.9784257,2.106,720.0,2.02143,600.02,1378.0,10.5094,103.69,5059.0,4.61,0.75
169532369.01,1,0,78.098877,-13.605635,0.246,-4.76,2458440.31143,3.60364,3.728,6281.32,14.1007,2312.7,1931.0,11.5781,631.385,6896.7,4.17,1.62
192520375.01,1,0,138.052275,-39.657928,-5.496,3.348,2459278.486338,0.9109508,1.473,4720.0,13.0531,18809.1,3262.0,12.5405,1297.87,9421.0,4.31,1.79
82302240.01,1,0,124.351447,-45.406543,-3.26,6.8,2459964.80591,2.5057108,1.962,3170.0,12.9673,2430.56,1956.0,12.5225,1131.58,8330.0,4.04,2.26
77102895.01,1,0,141.247814,-42.799765,-7.42,8.119,2459303.475037,1.0962372,2.336,2460.0,15.7533,6446.8,2496.0,12.7158,1391.51,6519.0,3.54,3.25
75208638.01,1,0,138.741096,-45.122969,-10.617,7.292,2459990.712909,4.6512523,2.251,3110.0,6.22936,432.038,1270.0,11.7159,407.374,7192.0,4.56,1.1
74484886.01,1,0,137.490377,-43.201719,-3.138,0.456,2459298.033322,3.8505662,2.499,6070.0,16.5768,475.693,1301.0,13.3285,1080.66,6353.0,3.88,2.13
48276576.01,1,0,148.08664,-34.95789,-6.708,3.585,2459989.054751,0.8334976,1.452144,3841.4834968,9.0185699,7232.8618655,2352.0540215,13.5379,1001.77,6071.0,4.2,1.3925
118308828.01,1,0,128.701521,-56.331828,-12.294,14.66,2459301.93331,3.7353995,1.836,2360.0,8.61993,230.421,1085.0,12.1162,538.114,5895.0,4.1,1.53
151920165.01,1,1,168.563889,-37.910133,-0.632,0.544,2459303.974235,3.4671474,2.405,4770.0,11.6401,391.83,1239.0,12.5695,683.062,5886.0,4.07,1.58
407146536.01,1,0,235.165334,-81.203316,-7.455,-11.535,2459385.924603,2.0976705,3.3618036,2503.6856881,14.488932,7780.0852689,2395.3326749,11.2851,628.105,5914.8,3.59,2.7729599
255918903.01,1,0,266.633808,-70.409811,3.862,-0.178,2459388.452702,1.7201092,2.622,7570.0,9.82252,1736.59,1798.0,13.0566,641.969,5878.0,4.36,1.13
266843799.01,1,0,175.539949,-57.368489,-7.127,-4.654,2459331.490509,0.8062768,1.963,660.0,9.05313,18112.6,3231.0,9.9747,668.389,7311.1,4.16,3.37
366443426.01,1,1,126.615828,10.080371,-48.143,0.059,2460266.657375,15.5718552,4.931,380.0,2.44317,115.206,912.0,8.4642,106.289,6352.33,4.30502,1.31
44898913.01,1,1,64.13091,-28.315791,218.534,-251.131,2458413.191882,2.7299049,0.8257288,7427.7249664,1.3513606,4.0669768,362.1910146,14.2683,32.4298,2887.0,5.15917,0.155498
144193715.01,1,1,327.753069,-43.562364,-72.111,-1.864,2460163.674868,9.1512776,2.616,1074.0,2.45142,55.3616,759.0,10.339,108.932,5015.0,4.47652,0.79
31374837.01,1,1,83.26925,-26.72387,16.804,150.766,2458440.630295,12.4610086,3.3195777,2078.1425981,3.2809492,28.3587888,588.5612549,8.1705,32.5686,4891.0,4.62,0.726632
31374837.02,2,1,83.26925,-26.72387,16.804,150.766,2458438.375965,0.4900589,1.0123328,291.0399722,1.4741529,2120.4474663,1730.7192689,8.1705,32.5686,4891.0,4.62,0.726632
459952217.01,1,0,71.266602,5.871586,13.672,-21.479,2458448.205642,73.580982,2.1441598,347.4450365,3.3991025,57.7754894,703.162429,8.22109,158.797,7802.0,4.21386,1.76118
7020254.01,1,1,126.5535,12.281851,15.565,-21.666,2460238.657358,20.2730282,3.651,17182.0,10.4386,20.4393,592.0,12.7462,413.591,5742.0,4.58473,0.86
38686737.01,1,0,57.865664,-10.614078,-3.356,-2.798,2458439.97961,2.24704,2.713,18890.4,18.1799,1793.26,1812.0,12.6038,746.646,6846.0,4.23,1.2
404518509.01,1,1,51.640345,-43.613665,-2.359,-22.812,2459160.014156,25.1290153,4.271,465.0,1.93226,25.7431,627.0,8.6022,79.208,5871.0,4.43296,1.04
404518509.02,2,0,51.640345,-43.613665,-2.359,-22.812,2458417.466332,46.4093732,4.822337,435.7347505,2.1862997,17.1730953,519.1966657,8.6022,79.208,5871.0,4.43296,1.03563
143022742.01,1,0,54.466785,-30.057438,-27.104,-60.598,2458416.548124,14.6762658,3.2320455,3499.9379734,2.8523348,3.139825,339.5049488,12.531,70.7878,3414.0,4.77364,0.458861
143022742.02,2,0,54.466785,-30.057438,-27.104,-60.598,2458412.896474,21.9692578,3.5662307,7940.6152389,4.1061739,1.8336046,296.7878863,12.531,70.7878,3414.0,4.77364,0.458861
256722647.01,1,1,329.563915,71.131605,4.416,0.468,2459855.156794,2.9224661,5.5560255,5724.017673,20.8842189,3990.5716341,2027.1156538,11.8832,717.128,5520.0,3.55,2.7442901
178959058.01,1,0,209.699173,-40.619073,-18.488,-4.145,2460061.842391,5.4468377,3.303,842.0,4.39864,631.423,1396.0,9.783,269.304,6793.0,4.15,1.68
443658196.01,1,0,199.734195,-62.974419,-10.636,-4.467,2459351.741023,4.5006638,4.588,2110.0,14.2378,25501.0,3520.0,11.5124,636.157,8933.0,4.45175,1.48
166184428.01,1,1,206.107013,-40.337351,151.518,69.023,2459335.573188,16.3363665,1.9933922,3884.6785375,2.0492403,1.6932987,290.9398052,11.0196,22.5455,3365.0,4.89744,0.326568
399642071.01,1,0,164.289787,-69.979379,-29.87,-0.01,2459307.924432,2.2887763,4.8634851,1890.6463423,2.8057654,99.2660496,805.0445873,11.1567,65.1329,3953.0,4.6489,0.617703
7439481.01,1,0,212.92874,-29.973981,-79.125,24.051,2459333.969005,1.2540806,1.3435517,66025.099426,10.3493319,73.5478383,746.8996014,14.0644,123.032,3455.0,4.82691,0.399724
78055054.01,1,1,80.538242,-30.970818,8.704,4.327,2459198.519993,4.3888516,3.0184015,24964.547823,13.8994523,192.2328216,949.6785627,12.8461,362.273,5175.0,4.46488,0.877856
354944123.01,1,1,324.38942,-77.979147,120.399,-91.425,2458654.532426,5.538329,2.2263888,1407.1118648,2.2721409,27.6818339,585.0169701,11.0318,61.5204,3883.0,4.65275,0.598175
354944123.02,2,1,324.38942,-77.979147,120.399,-91.425,2458659.348023,10.6886084,2.6672245,1501.1726341,2.4642245,11.5205083,469.8807571,11.0318,61.5204,3883.0,4.65275,0.598175
300011941.01,1,0,106.913225,-66.406577,-13.875,10.847,2458327.104401,1.8141215,4.6006154,129.4041201,1.3180464,1468.5674284,1578.8585471,10.5385,189.148,5789.58,4.35115,1.12713
133505138.01,1,0,149.731452,-53.301515,-31.465,7.711,2459330.394075,2.4360845,2.495,350.0,2.46916,1556.22,1749.0,9.5115,177.018,6529.0,4.33,1.32
314724818.01,1,0,202.652035,-61.218031,-10.045,-4.541,2459337.012838,4.4518604,2.8339358,3558.2211894,34.0312942,26875.974397,3265.5835844,10.0199,882.905,8353.8,4.1,3.60934
32499655.01,1,1,84.326756,-27.972576,-2.16,0.255,2459197.575826,2.7439029,1.503168,13852.3979585,11.9292388,306.4170427,1067.0824537,13.5452,446.035,4860.0,4.438,0.885702
97766057.01,1,1,252.047881,-32.433753,-11.159,-17.117,2459363.369002,3.2535266,5.1881112,6160.5328004,16.5212632,2886.0941768,1869.3790626,11.8994,645.158,6368.0,3.91383,2.06072
384744828.01,1,0,258.918826,-79.648182,5.045,-12.114,2459363.498874,3.0421334,1.5964685,2054.3050277,16.8899988,4675.4937303,2109.0001921,9.8062,335.446,5715.4,3.92,2.40325
13021029.01,1,1,75.299664,-26.054144,0.495,3.169,2459175.599762,3.85589,3.9555399,9747.6035597,14.5222913,1062.0298035,1455.975026,11.7231,488.66,6244.5,4.21,1.43256
379723086.01,1,0,256.820009,-66.127056,27.386,-13.44,2460120.660517,7.4398211,3.068,1362.0,5.48138,435.566,1272.0,10.0288,205.112,5822.0,4.14,1.45
464646604.01,1,1,287.741144,-60.272636,11.569,-100.748,2459037.871491,7.7121208,2.4343481,728.4849109,3.004038,219.2841258,981.4576128,7.7582,58.5146,5985.4,4.4,1.08958
143350972.01,1,0,82.245986,-17.429564,-84.343,-75.221,2458439.13519,1.0817,1.588,341.533,2.07554,2462.7009749,1796.6880123,7.6818,49.3375,5759.2,4.45,1.02
206541859.01,1,1,18.048516,-56.925387,34.476,19.112,2459064.11893,30.083503,3.9858103,5439.2108279,12.1275255,58.0053608,703.8608065,10.5663,261.834,5906.5,4.16721,1.41293
316916655.01,1,0,74.472782,-13.703709,-10.626,-2.252,2458440.19448,2.87436,1.901,2490.41,7.91346,2011.82,1865.0,9.19901,183.952,6805.0,4.26,1.44
366484980.01,1,1,126.896827,11.667413,-24.887,-14.026,2460236.627901,13.7748361,4.454,309.0,2.67656,114.929,912.0,9.15722,160.125,6266.98,4.19069,1.47
35315453.01,1,0,249.808328,-52.099838,9.666,5.64,2460119.031104,2.0340967,3.397,1283.0,6.38274,4644.28,2299.0,10.2956,389.597,6849.0,3.99,2.05
70899085.01,1,1,64.190221,-12.084864,49.766,-197.253,2459196.115341,4.0520368,1.5605128,5512.4033193,4.9523134,38.5441194,635.4908204,10.7329,52.616,3779.0,4.64,0.607751
344600402.01,1,0,252.03108,-56.686774,-7.245,-15.389,2460123.887716,1.3875331,2.679,952.0,3.16086,13423.0,2998.0,10.4425,182.238,5678.0,4.33,1.14
271354351.01,1,1,294.865467,46.285813,-2.343,-1.073,2459422.126663,3.905126,2.9136919,23549.9259888,14.5499431,300.1569738,1061.5900983,14.5787,914.699,5381.0,4.45342,0.947475
271042217.01,1,1,294.513246,45.981645,3.037,2.999,2459770.501306,1.8555745,2.3121742,10888.0377261,14.8951809,2077.5291591,1721.8944712,13.9174,1093.08,5651.75,4.13988,1.40959
117979897.01,1,1,71.824435,-17.115174,7.532,-1.95,2459174.840517,3.3106692,3.7033867,9189.7342523,13.382013,1061.5542425,1455.8120076,12.0682,516.543,6030.0,4.22,1.3514301
121660904.01,1,1,288.581493,41.089734,-2.956,-20.95,2459422.843797,4.8854844,5.2333985,7009.1394983,18.1759557,1459.3547301,1576.376555,12.4532,922.562,5974.0,3.84282,2.0812199
63452790.01,1,1,292.855719,46.391188,-2.007,3.755,2459392.813554,2.6843081,2.7683352,18209.9206621,13.9748499,651.2557496,1288.4205473,13.814,758.753,5616.02,4.4174,1.01895
122596693.01,1,1,290.581743,40.577311,1.317,-15.867,2459420.667731,3.5256535,2.5111799,23882.7029386,12.1210086,189.762184,946.6123519,14.6147,686.284,5003.05,4.56877,0.783768
179034327.01,1,1,64.183998,-26.766407,-25.83,-116.428,2458417.605025,17.9635083,4.4297958,1266.94519,3.2970197,23.4693523,561.3646044,9.0567,57.3973,5229.0,4.55429,0.794471
158241252.01,1,1,274.268664,21.909546,-50.671,26.134,2459415.15198,1.8498567,2.518276,195.4102498,1.7193265,1194.2103654,1499.3048942,7.9147,56.0739,5834.0,4.44433,1.0173301
158388163.01,1,1,287.130578,42.350153,-4.248,-3.627,2459394.539688,4.2253498,2.7695297,7240.8152367,8.8893197,342.3014046,1097.038628,13.4584,630.785,5501.0,4.39363,1.03122
137899948.01,1,1,292.872929,41.064173,4.635,-21.579,2459420.803667,2.4552388,1.7323271,44130.1605859,12.9928631,77.5068035,756.7539667,14.9826,381.949,3792.0,4.63873,0.614823
243333538.01,1,0,289.839513,56.93037,2.392,-7.592,2459772.753949,2.9985667,3.025166,28040.9068572,17.8036847,748.0922226,1333.854734,13.7703,880.941,6126.0,4.46702,1.04172
48217457.01,1,1,282.966215,48.345055,1.565,1.242,2459422.76782,3.1208396,2.405278,17027.4064902,16.2108254,744.4110758,1332.2108185,14.3168,1145.28,5983.0,4.3973,1.09921
138644215.01,1,1,294.192119,39.618973,-0.485,-2.528,2459420.580429,1.5449334,1.1043459,4941.8700913,10.7011777,3717.1991885,1991.4697226,12.8939,822.96,6136.25,4.15767,1.4874001
27774415.01,1,1,296.200551,49.14003,-2.78,-12.122,2459422.773399,4.9427985,3.3153828,11349.4838661,15.3204961,469.3399619,1187.1118303,13.2394,739.412,5550.93,4.18442,1.32567
299220166.01,1,1,289.434667,49.473455,0.166,8.565,2459770.385346,3.2175184,1.8986264,12691.8036893,10.5529773,393.9910424,1136.2956303,14.3258,843.695,5549.0,4.50842,0.912927
149282072.01,1,0,279.146891,16.45244,-42.628,3.593,2459761.942759,3.7006742,3.115,840.0,2.61277,1434.65,1714.0,10.4787,106.424,5025.0,4.56,0.79
76420654.01,1,1,274.669941,36.254856,6.882,-2.91,2459789.419251,4.9133022,5.159,2040.0,9.33912,999.403,1566.0,10.445,368.922,5918.0,3.84,2.06
8599009.01,1,1,279.358129,18.729952,-5.208,50.723,2459766.955834,2.88069,1.784,10380.0,22.4297,678.487,1421.0,10.4673,173.117,5541.0,4.36,1.09
268604331.01,1,1,299.097517,43.497585,-3.56,-2.141,2459799.901292,5.0141991,4.5606871,6026.126007,13.4911728,1233.0979889,1511.3642562,13.3926,1249.41,6669.0,4.12805,1.69675
48506505.01,1,1,285.268528,48.559884,-5.735,-23.482,2459420.812052,7.7942155,0.9710311,2950.7357104,4.9169842,112.1124314,829.914194,11.8933,268.041,5461.54,4.50982,0.897403
75262942.01,1,1,299.050641,17.569963,4.131,-1.832,2459421.462837,2.6634154,1.8429688,37522.94895,13.6857367,113.6142497,832.6796495,14.1959,305.3,4051.0,4.54826,0.701369
256364928.01,1,1,300.182122,22.709776,-3.294,-250.225,2459770.410421,2.2185748,1.8233621,25854.2144559,13.3010355,348.1506195,1101.6954166,6.8481,19.7638,5023.0,4.58,0.776484
27318774.01,1,1,294.996342,50.470046,4.282,-1.88,2459422.907793,3.2432488,3.0748441,17481.8216448,14.5800064,631.4204214,1278.4960939,14.4394,1140.95,5778.0,4.37783,1.09304
